pais_de_nacimiento,sexo,edad,anno,total
Otros países con nivel de desarrollo medio,Hombres,82,2022,587
Otros países con nivel de desarrollo medio,Hombres,82,2021,607
Otros países con nivel de desarrollo medio,Hombres,83,2024,731
Otros países con nivel de desarrollo medio,Hombres,83,2023,549
Otros países con nivel de desarrollo medio,Hombres,83,2022,549
Otros países con nivel de desarrollo medio,Hombres,83,2021,511
Otros países con nivel de desarrollo medio,Hombres,84,2024,516
Otros países con nivel de desarrollo medio,Hombres,84,2023,507
Otros países con nivel de desarrollo medio,Hombres,84,2022,459
Otros países con nivel de desarrollo medio,Hombres,84,2021,489
Otros países con nivel de desarrollo medio,Hombres,85,2024,459
Otros países con nivel de desarrollo medio,Hombres,85,2023,430
Otros países con nivel de desarrollo medio,Hombres,85,2022,440
Otros países con nivel de desarrollo medio,Hombres,85,2021,424
Otros países con nivel de desarrollo medio,Hombres,86,2024,398
Otros países con nivel de desarrollo medio,Hombres,86,2023,391
Otros países con nivel de desarrollo medio,Hombres,86,2022,381
Otros países con nivel de desarrollo medio,Hombres,86,2021,346
Otros países con nivel de desarrollo medio,Hombres,87,2024,352
Otros países con nivel de desarrollo medio,Hombres,87,2023,331
Otros países con nivel de desarrollo medio,Hombres,87,2022,304
Otros países con nivel de desarrollo medio,Hombres,87,2021,297
Otros países con nivel de desarrollo medio,Hombres,88,2024,301
Otros países con nivel de desarrollo medio,Hombres,88,2023,265
Otros países con nivel de desarrollo medio,Hombres,88,2022,264
Otros países con nivel de desarrollo medio,Hombres,88,2021,239
Otros países con nivel de desarrollo medio,Hombres,89,2024,233
Otros países con nivel de desarrollo medio,Hombres,89,2023,214
Otros países con nivel de desarrollo medio,Hombres,89,2022,200
Otros países con nivel de desarrollo medio,Hombres,89,2021,172
Otros países con nivel de desarrollo medio,Hombres,90,2024,191
Otros países con nivel de desarrollo medio,Hombres,90,2023,177
Otros países con nivel de desarrollo medio,Hombres,90,2022,145
Otros países con nivel de desarrollo medio,Hombres,90,2021,173
Otros países con nivel de desarrollo medio,Hombres,91,2024,153
Otros países con nivel de desarrollo medio,Hombres,91,2023,127
Otros países con nivel de desarrollo medio,Hombres,91,2022,147
Otros países con nivel de desarrollo medio,Hombres,91,2021,97
Otros países con nivel de desarrollo medio,Hombres,92,2024,110
Otros países con nivel de desarrollo medio,Hombres,92,2023,129
Otros países con nivel de desarrollo medio,Hombres,92,2022,79
Otros países con nivel de desarrollo medio,Hombres,92,2021,82
Otros países con nivel de desarrollo medio,Hombres,93,2024,120
Otros países con nivel de desarrollo medio,Hombres,93,2023,59
Otros países con nivel de desarrollo medio,Hombres,93,2022,71
Otros países con nivel de desarrollo medio,Hombres,93,2021,82
Otros países con nivel de desarrollo medio,Hombres,94,2024,52
Otros países con nivel de desarrollo medio,Hombres,94,2023,56
Otros países con nivel de desarrollo medio,Hombres,94,2022,61
Otros países con nivel de desarrollo medio,Hombres,94,2021,36
Otros países con nivel de desarrollo medio,Hombres,95,2024,44
Otros países con nivel de desarrollo medio,Hombres,95,2023,41
Otros países con nivel de desarrollo medio,Hombres,95,2022,27
Otros países con nivel de desarrollo medio,Hombres,95,2021,33
Otros países con nivel de desarrollo medio,Hombres,96,2024,36
Otros países con nivel de desarrollo medio,Hombres,96,2023,23
Otros países con nivel de desarrollo medio,Hombres,96,2022,21
Otros países con nivel de desarrollo medio,Hombres,96,2021,22
Otros países con nivel de desarrollo medio,Hombres,97,2024,20
Otros países con nivel de desarrollo medio,Hombres,97,2023,17
Otros países con nivel de desarrollo medio,Hombres,97,2022,14
Otros países con nivel de desarrollo medio,Hombres,97,2021,12
Otros países con nivel de desarrollo medio,Hombres,98,2024,17
Otros países con nivel de desarrollo medio,Hombres,98,2023,12
Otros países con nivel de desarrollo medio,Hombres,98,2022,15
Otros países con nivel de desarrollo medio,Hombres,98,2021,14
Otros países con nivel de desarrollo medio,Hombres,99,2024,8
Otros países con nivel de desarrollo medio,Hombres,99,2023,7
Otros países con nivel de desarrollo medio,Hombres,99,2022,12
Otros países con nivel de desarrollo medio,Hombres,99,2021,12
Otros países con nivel de desarrollo medio,Hombres,100,2024,15
Otros países con nivel de desarrollo medio,Hombres,100,2023,14
Otros países con nivel de desarrollo medio,Hombres,100,2022,16
Otros países con nivel de desarrollo medio,Hombres,100,2021,15
Otros países con nivel de desarrollo medio,Mujeres,0,2024,110
Otros países con nivel de desarrollo medio,Mujeres,0,2023,114
Otros países con nivel de desarrollo medio,Mujeres,0,2022,99
Otros países con nivel de desarrollo medio,Mujeres,0,2021,85
Otros países con nivel de desarrollo medio,Mujeres,1,2024,607
Otros países con nivel de desarrollo medio,Mujeres,1,2023,588
Otros países con nivel de desarrollo medio,Mujeres,1,2022,503
Otros países con nivel de desarrollo medio,Mujeres,1,2021,398
Otros países con nivel de desarrollo medio,Mujeres,2,2024,1186
Otros países con nivel de desarrollo medio,Mujeres,2,2023,1145
Otros países con nivel de desarrollo medio,Mujeres,2,2022,828
Otros países con nivel de desarrollo medio,Mujeres,2,2021,1139
Otros países con nivel de desarrollo medio,Mujeres,3,2024,1850
Otros países con nivel de desarrollo medio,Mujeres,3,2023,1546
Otros países con nivel de desarrollo medio,Mujeres,3,2022,1615
Otros países con nivel de desarrollo medio,Mujeres,3,2021,1852
Otros países con nivel de desarrollo medio,Mujeres,4,2024,2243
Otros países con nivel de desarrollo medio,Mujeres,4,2023,2390
Otros países con nivel de desarrollo medio,Mujeres,4,2022,2433
Otros países con nivel de desarrollo medio,Mujeres,4,2021,2560
Otros países con nivel de desarrollo medio,Mujeres,5,2024,3205
Otros países con nivel de desarrollo medio,Mujeres,5,2023,3260
Otros países con nivel de desarrollo medio,Mujeres,5,2022,3126
Otros países con nivel de desarrollo medio,Mujeres,5,2021,3068
Otros países con nivel de desarrollo medio,Mujeres,6,2024,4129
Otros países con nivel de desarrollo medio,Mujeres,6,2023,4035
Otros países con nivel de desarrollo medio,Mujeres,6,2022,3777
Otros países con nivel de desarrollo medio,Mujeres,6,2021,3428
Otros países con nivel de desarrollo medio,Mujeres,7,2024,4869
Otros países con nivel de desarrollo medio,Mujeres,7,2023,4751
Otros países con nivel de desarrollo medio,Mujeres,7,2022,4166
Otros países con nivel de desarrollo medio,Mujeres,7,2021,3618
Otros países con nivel de desarrollo medio,Mujeres,8,2024,5689
Otros países con nivel de desarrollo medio,Mujeres,8,2023,5199
Otros países con nivel de desarrollo medio,Mujeres,8,2022,4396
Otros países con nivel de desarrollo medio,Mujeres,8,2021,3591
Otros países con nivel de desarrollo medio,Mujeres,9,2024,6230
Otros países con nivel de desarrollo medio,Mujeres,9,2023,5377
Otros países con nivel de desarrollo medio,Mujeres,9,2022,4284
Otros países con nivel de desarrollo medio,Mujeres,9,2021,3662
Otros países con nivel de desarrollo medio,Mujeres,10,2024,6366
Otros países con nivel de desarrollo medio,Mujeres,10,2023,5336
Otros países con nivel de desarrollo medio,Mujeres,10,2022,4354
Otros países con nivel de desarrollo medio,Mujeres,10,2021,4030
Otros países con nivel de desarrollo medio,Mujeres,11,2024,6380
Otros países con nivel de desarrollo medio,Mujeres,11,2023,5275
Otros países con nivel de desarrollo medio,Mujeres,11,2022,4749
Otros países con nivel de desarrollo medio,Mujeres,11,2021,3664
Otros países con nivel de desarrollo medio,Mujeres,12,2024,6339
Otros países con nivel de desarrollo medio,Mujeres,12,2023,5756
Otros países con nivel de desarrollo medio,Mujeres,12,2022,4229
Otros países con nivel de desarrollo medio,Mujeres,12,2021,3921
Otros países con nivel de desarrollo medio,Mujeres,13,2024,6783
Otros países con nivel de desarrollo medio,Mujeres,13,2023,5192
Otros países con nivel de desarrollo medio,Mujeres,13,2022,4494
Otros países con nivel de desarrollo medio,Mujeres,13,2021,3949
Otros países con nivel de desarrollo medio,Mujeres,14,2024,6178
Otros países con nivel de desarrollo medio,Mujeres,14,2023,5438
Otros países con nivel de desarrollo medio,Mujeres,14,2022,4482
Otros países con nivel de desarrollo medio,Mujeres,14,2021,4424
Otros países con nivel de desarrollo medio,Mujeres,15,2024,6401
Otros países con nivel de desarrollo medio,Mujeres,15,2023,5310
Otros países con nivel de desarrollo medio,Mujeres,15,2022,5041
Otros países con nivel de desarrollo medio,Mujeres,15,2021,4631
Otros países con nivel de desarrollo medio,Mujeres,16,2024,6221
Otros países con nivel de desarrollo medio,Mujeres,16,2023,5816
Otros países con nivel de desarrollo medio,Mujeres,16,2022,5080
Otros países con nivel de desarrollo medio,Mujeres,16,2021,5042
Otros países con nivel de desarrollo medio,Mujeres,17,2024,6735
Otros países con nivel de desarrollo medio,Mujeres,17,2023,5886
Otros países con nivel de desarrollo medio,Mujeres,17,2022,5581
Otros países con nivel de desarrollo medio,Mujeres,17,2021,5530
Otros países con nivel de desarrollo medio,Mujeres,18,2024,7298
Otros países con nivel de desarrollo medio,Mujeres,18,2023,7026
Otros países con nivel de desarrollo medio,Mujeres,18,2022,6521
Otros países con nivel de desarrollo medio,Mujeres,18,2021,6046
Otros países con nivel de desarrollo medio,Mujeres,19,2024,8751
Otros países con nivel de desarrollo medio,Mujeres,19,2023,8174
Otros países con nivel de desarrollo medio,Mujeres,19,2022,7189
Otros países con nivel de desarrollo medio,Mujeres,19,2021,7310
Otros países con nivel de desarrollo medio,Mujeres,20,2024,9704
Otros países con nivel de desarrollo medio,Mujeres,20,2023,8879
Otros países con nivel de desarrollo medio,Mujeres,20,2022,8273
Otros países con nivel de desarrollo medio,Mujeres,20,2021,8791
Otros países con nivel de desarrollo medio,Mujeres,21,2024,10438
Otros países con nivel de desarrollo medio,Mujeres,21,2023,9994
Otros países con nivel de desarrollo medio,Mujeres,21,2022,9786
Otros países con nivel de desarrollo medio,Mujeres,21,2021,9967
Otros países con nivel de desarrollo medio,Mujeres,22,2024,11797
Otros países con nivel de desarrollo medio,Mujeres,22,2023,11783
Otros países con nivel de desarrollo medio,Mujeres,22,2022,10968
Otros países con nivel de desarrollo medio,Mujeres,22,2021,11310
Otros países con nivel de desarrollo medio,Mujeres,23,2024,13632
Otros países con nivel de desarrollo medio,Mujeres,23,2023,12894
Otros países con nivel de desarrollo medio,Mujeres,23,2022,12251
Otros países con nivel de desarrollo medio,Mujeres,23,2021,12238
Otros países con nivel de desarrollo medio,Mujeres,24,2024,14607
Otros países con nivel de desarrollo medio,Mujeres,24,2023,14221
Otros países con nivel de desarrollo medio,Mujeres,24,2022,13141
Otros países con nivel de desarrollo medio,Mujeres,24,2021,13310
Otros países con nivel de desarrollo medio,Mujeres,25,2024,15874
Otros países con nivel de desarrollo medio,Mujeres,25,2023,15056
Otros países con nivel de desarrollo medio,Mujeres,25,2022,14145
Otros países con nivel de desarrollo medio,Mujeres,25,2021,14168
Otros países con nivel de desarrollo medio,Mujeres,26,2024,16674
Otros países con nivel de desarrollo medio,Mujeres,26,2023,16033
Otros países con nivel de desarrollo medio,Mujeres,26,2022,15061
Otros países con nivel de desarrollo medio,Mujeres,26,2021,14914
Otros países con nivel de desarrollo medio,Mujeres,27,2024,17462
Otros países con nivel de desarrollo medio,Mujeres,27,2023,16788
Otros países con nivel de desarrollo medio,Mujeres,27,2022,15847
Otros países con nivel de desarrollo medio,Mujeres,27,2021,15662
Otros países con nivel de desarrollo medio,Mujeres,28,2024,18281
Otros países con nivel de desarrollo medio,Mujeres,28,2023,17601
Otros países con nivel de desarrollo medio,Mujeres,28,2022,16522
Otros países con nivel de desarrollo medio,Mujeres,28,2021,16376
Otros países con nivel de desarrollo medio,Mujeres,29,2024,19013
Otros países con nivel de desarrollo medio,Mujeres,29,2023,18100
Otros países con nivel de desarrollo medio,Mujeres,29,2022,17247
Otros países con nivel de desarrollo medio,Mujeres,29,2021,16529
Otros países con nivel de desarrollo medio,Mujeres,30,2024,19430
Otros países con nivel de desarrollo medio,Mujeres,30,2023,18761
Otros países con nivel de desarrollo medio,Mujeres,30,2022,17284
Otros países con nivel de desarrollo medio,Mujeres,30,2021,17685
Otros países con nivel de desarrollo medio,Mujeres,31,2024,20097
Otros países con nivel de desarrollo medio,Mujeres,31,2023,18803
Otros países con nivel de desarrollo medio,Mujeres,31,2022,18341
Otros países con nivel de desarrollo medio,Mujeres,31,2021,18158
Otros países con nivel de desarrollo medio,Mujeres,32,2024,19879
Otros países con nivel de desarrollo medio,Mujeres,32,2023,19881
Otros países con nivel de desarrollo medio,Mujeres,32,2022,18657
Otros países con nivel de desarrollo medio,Mujeres,32,2021,18385
Otros países con nivel de desarrollo medio,Mujeres,33,2024,21063
Otros países con nivel de desarrollo medio,Mujeres,33,2023,20079
Otros países con nivel de desarrollo medio,Mujeres,33,2022,18918
Otros países con nivel de desarrollo medio,Mujeres,33,2021,18711
Otros países con nivel de desarrollo medio,Mujeres,34,2024,21258
Otros países con nivel de desarrollo medio,Mujeres,34,2023,20291
Otros países con nivel de desarrollo medio,Mujeres,34,2022,19121
Otros países con nivel de desarrollo medio,Mujeres,34,2021,18522
Otros países con nivel de desarrollo medio,Mujeres,35,2024,21311
Otros países con nivel de desarrollo medio,Mujeres,35,2023,20528
Otros países con nivel de desarrollo medio,Mujeres,35,2022,18946
Otros países con nivel de desarrollo medio,Mujeres,35,2021,18658
Otros países con nivel de desarrollo medio,Mujeres,36,2024,21546
Otros países con nivel de desarrollo medio,Mujeres,36,2023,20129
Otros países con nivel de desarrollo medio,Mujeres,36,2022,18946
Otros países con nivel de desarrollo medio,Mujeres,36,2021,18499
Otros países con nivel de desarrollo medio,Mujeres,37,2024,21006
Otros países con nivel de desarrollo medio,Mujeres,37,2023,20124
Otros países con nivel de desarrollo medio,Mujeres,37,2022,18725
Otros países con nivel de desarrollo medio,Mujeres,37,2021,18391
Otros países con nivel de desarrollo medio,Mujeres,38,2024,21053
Otros países con nivel de desarrollo medio,Mujeres,38,2023,19816
Otros países con nivel de desarrollo medio,Mujeres,38,2022,18682
Otros países con nivel de desarrollo medio,Mujeres,38,2021,17925
Otros países con nivel de desarrollo medio,Mujeres,39,2024,20758
Otros países con nivel de desarrollo medio,Mujeres,39,2023,19682
Otros países con nivel de desarrollo medio,Mujeres,39,2022,18123
Otros países con nivel de desarrollo medio,Mujeres,39,2021,17097
Otros países con nivel de desarrollo medio,Mujeres,40,2024,20546
Otros países con nivel de desarrollo medio,Mujeres,40,2023,19258
Otros países con nivel de desarrollo medio,Mujeres,40,2022,17260
Otros países con nivel de desarrollo medio,Mujeres,40,2021,17154
Otros países con nivel de desarrollo medio,Mujeres,41,2024,20090
Otros países con nivel de desarrollo medio,Mujeres,41,2023,18205
Otros países con nivel de desarrollo medio,Mujeres,41,2022,17262
Otros países con nivel de desarrollo medio,Mujeres,41,2021,16160
Otros países con nivel de desarrollo medio,Mujeres,42,2024,18901
Otros países con nivel de desarrollo medio,Mujeres,42,2023,18184
Otros países con nivel de desarrollo medio,Mujeres,42,2022,16260
Otros países con nivel de desarrollo medio,Mujeres,42,2021,15384
Otros países con nivel de desarrollo medio,Mujeres,43,2024,18858
Otros países con nivel de desarrollo medio,Mujeres,43,2023,17059
Otros países con nivel de desarrollo medio,Mujeres,43,2022,15480
Otros países con nivel de desarrollo medio,Mujeres,43,2021,14696
Otros países con nivel de desarrollo medio,Mujeres,44,2024,17665
Otros países con nivel de desarrollo medio,Mujeres,44,2023,16307
Otros países con nivel de desarrollo medio,Mujeres,44,2022,14860
Otros países con nivel de desarrollo medio,Mujeres,44,2021,13590
Otros países con nivel de desarrollo medio,Mujeres,45,2024,16877
Otros países con nivel de desarrollo medio,Mujeres,45,2023,15597
Otros países con nivel de desarrollo medio,Mujeres,45,2022,13671
Otros países con nivel de desarrollo medio,Mujeres,45,2021,12717
Otros países con nivel de desarrollo medio,Mujeres,46,2024,16106
Otros países con nivel de desarrollo medio,Mujeres,46,2023,14269
Otros países con nivel de desarrollo medio,Mujeres,46,2022,12776
Otros países con nivel de desarrollo medio,Mujeres,46,2021,12380
Otros países con nivel de desarrollo medio,Mujeres,47,2024,14669
Otros países con nivel de desarrollo medio,Mujeres,47,2023,13418
Otros países con nivel de desarrollo medio,Mujeres,47,2022,12358
Otros países con nivel de desarrollo medio,Mujeres,47,2021,11377
Otros países con nivel de desarrollo medio,Mujeres,48,2024,13774
Otros países con nivel de desarrollo medio,Mujeres,48,2023,13002
Otros países con nivel de desarrollo medio,Mujeres,48,2022,11352
Otros países con nivel de desarrollo medio,Mujeres,48,2021,11078
Otros países con nivel de desarrollo medio,Mujeres,49,2024,13353
Otros países con nivel de desarrollo medio,Mujeres,49,2023,11838
Otros países con nivel de desarrollo medio,Mujeres,49,2022,11081
Otros países con nivel de desarrollo medio,Mujeres,49,2021,9908
Otros países con nivel de desarrollo medio,Mujeres,50,2024,12210
Otros países con nivel de desarrollo medio,Mujeres,50,2023,11628
Otros países con nivel de desarrollo medio,Mujeres,50,2022,9868
Otros países con nivel de desarrollo medio,Mujeres,50,2021,10031
Otros países con nivel de desarrollo medio,Mujeres,51,2024,11910
Otros países con nivel de desarrollo medio,Mujeres,51,2023,10323
Otros países con nivel de desarrollo medio,Mujeres,51,2022,9976
Otros países con nivel de desarrollo medio,Mujeres,51,2021,8853
Otros países con nivel de desarrollo medio,Mujeres,52,2024,10592
Otros países con nivel de desarrollo medio,Mujeres,52,2023,10386
Otros países con nivel de desarrollo medio,Mujeres,52,2022,8825
Otros países con nivel de desarrollo medio,Mujeres,52,2021,8790
Otros países con nivel de desarrollo medio,Mujeres,53,2024,10666
Otros países con nivel de desarrollo medio,Mujeres,53,2023,9205
Otros países con nivel de desarrollo medio,Mujeres,53,2022,8610
Otros países con nivel de desarrollo medio,Mujeres,53,2021,7959
Otros países con nivel de desarrollo medio,Mujeres,54,2024,9390
Otros países con nivel de desarrollo medio,Mujeres,54,2023,8961
Otros países con nivel de desarrollo medio,Mujeres,54,2022,7846
Otros países con nivel de desarrollo medio,Mujeres,54,2021,7808
Otros países con nivel de desarrollo medio,Mujeres,55,2024,9169
Otros países con nivel de desarrollo medio,Mujeres,55,2023,8140
Otros países con nivel de desarrollo medio,Mujeres,55,2022,7663
Otros países con nivel de desarrollo medio,Mujeres,55,2021,7254
Otros países con nivel de desarrollo medio,Mujeres,56,2024,8282
Otros países con nivel de desarrollo medio,Mujeres,56,2023,7921
Otros países con nivel de desarrollo medio,Mujeres,56,2022,7142
Otros países con nivel de desarrollo medio,Mujeres,56,2021,7054
Otros países con nivel de desarrollo medio,Mujeres,57,2024,8175
Otros países con nivel de desarrollo medio,Mujeres,57,2023,7366
Otros países con nivel de desarrollo medio,Mujeres,57,2022,6892
Otros países con nivel de desarrollo medio,Mujeres,57,2021,6158
Otros países con nivel de desarrollo medio,Mujeres,58,2024,7575
Otros países con nivel de desarrollo medio,Mujeres,58,2023,7171
Otros países con nivel de desarrollo medio,Mujeres,58,2022,5997
Otros países con nivel de desarrollo medio,Mujeres,58,2021,6171
Otros países con nivel de desarrollo medio,Mujeres,59,2024,7280
Otros países con nivel de desarrollo medio,Mujeres,59,2023,6226
Otros países con nivel de desarrollo medio,Mujeres,59,2022,5990
Otros países con nivel de desarrollo medio,Mujeres,59,2021,5289
Otros países con nivel de desarrollo medio,Mujeres,60,2024,6339
Otros países con nivel de desarrollo medio,Mujeres,60,2023,6192
Otros países con nivel de desarrollo medio,Mujeres,60,2022,5160
Otros países con nivel de desarrollo medio,Mujeres,60,2021,5610
Otros países con nivel de desarrollo medio,Mujeres,61,2024,6346
Otros países con nivel de desarrollo medio,Mujeres,61,2023,5313
Otros países con nivel de desarrollo medio,Mujeres,61,2022,5399
Otros países con nivel de desarrollo medio,Mujeres,61,2021,4895
Otros países con nivel de desarrollo medio,Mujeres,62,2024,5416
Otros países con nivel de desarrollo medio,Mujeres,62,2023,5584
Otros países con nivel de desarrollo medio,Mujeres,62,2022,4740
Otros países con nivel de desarrollo medio,Mujeres,62,2021,4907
Otros países con nivel de desarrollo medio,Mujeres,63,2024,5715
Otros países con nivel de desarrollo medio,Mujeres,63,2023,4879
Otros países con nivel de desarrollo medio,Mujeres,63,2022,4696
Otros países con nivel de desarrollo medio,Mujeres,63,2021,4441
Otros países con nivel de desarrollo medio,Mujeres,64,2024,4977
Otros países con nivel de desarrollo medio,Mujeres,64,2023,4878
Otros países con nivel de desarrollo medio,Mujeres,64,2022,4268
Otros países con nivel de desarrollo medio,Mujeres,64,2021,4248
Otros países con nivel de desarrollo medio,Mujeres,65,2024,5025
Otros países con nivel de desarrollo medio,Mujeres,65,2023,4364
Otros países con nivel de desarrollo medio,Mujeres,65,2022,4102
Otros países con nivel de desarrollo medio,Mujeres,65,2021,3694
Otros países con nivel de desarrollo medio,Mujeres,66,2024,4574
Otros países con nivel de desarrollo medio,Mujeres,66,2023,4237
Otros países con nivel de desarrollo medio,Mujeres,66,2022,3601
Otros países con nivel de desarrollo medio,Mujeres,66,2021,3552
Otros países con nivel de desarrollo medio,Mujeres,67,2024,4385
Otros países con nivel de desarrollo medio,Mujeres,67,2023,3723
Otros países con nivel de desarrollo medio,Mujeres,67,2022,3442
Otros países con nivel de desarrollo medio,Mujeres,67,2021,3200
Otros países con nivel de desarrollo medio,Mujeres,68,2024,3880
Otros países con nivel de desarrollo medio,Mujeres,68,2023,3559
Otros países con nivel de desarrollo medio,Mujeres,68,2022,3132
Otros países con nivel de desarrollo medio,Mujeres,68,2021,2995
Otros países con nivel de desarrollo medio,Mujeres,69,2024,3718
Otros países con nivel de desarrollo medio,Mujeres,69,2023,3189
Otros países con nivel de desarrollo medio,Mujeres,69,2022,2897
Otros países con nivel de desarrollo medio,Mujeres,69,2021,2484
Otros países con nivel de desarrollo medio,Mujeres,70,2024,3288
Otros países con nivel de desarrollo medio,Mujeres,70,2023,2947
Otros países con nivel de desarrollo medio,Mujeres,70,2022,2435
Otros países con nivel de desarrollo medio,Mujeres,70,2021,2583
Otros países con nivel de desarrollo medio,Mujeres,71,2024,3055
Otros países con nivel de desarrollo medio,Mujeres,71,2023,2484
Otros países con nivel de desarrollo medio,Mujeres,71,2022,2493
Otros países con nivel de desarrollo medio,Mujeres,71,2021,2087
Otros países con nivel de desarrollo medio,Mujeres,72,2024,2513
Otros países con nivel de desarrollo medio,Mujeres,72,2023,2545
Otros países con nivel de desarrollo medio,Mujeres,72,2022,2024
Otros países con nivel de desarrollo medio,Mujeres,72,2021,1925
Otros países con nivel de desarrollo medio,Mujeres,73,2024,2603
Otros países con nivel de desarrollo medio,Mujeres,73,2023,2050
Otros países con nivel de desarrollo medio,Mujeres,73,2022,1851
Otros países con nivel de desarrollo medio,Mujeres,73,2021,1724
Otros países con nivel de desarrollo medio,Mujeres,74,2024,2095
Otros países con nivel de desarrollo medio,Mujeres,74,2023,1886
Otros países con nivel de desarrollo medio,Mujeres,74,2022,1667
Otros países con nivel de desarrollo medio,Mujeres,74,2021,1552
Otros países con nivel de desarrollo medio,Mujeres,75,2024,1895
Otros países con nivel de desarrollo medio,Mujeres,75,2023,1684
Otros países con nivel de desarrollo medio,Mujeres,75,2022,1478
Otros países con nivel de desarrollo medio,Mujeres,75,2021,1485
Otros países con nivel de desarrollo medio,Mujeres,76,2024,1687
Otros países con nivel de desarrollo medio,Mujeres,76,2023,1495
Otros países con nivel de desarrollo medio,Mujeres,76,2022,1417
Otros países con nivel de desarrollo medio,Mujeres,76,2021,1411
Otros países con nivel de desarrollo medio,Mujeres,77,2024,1473
Otros países con nivel de desarrollo medio,Mujeres,77,2023,1404
Otros países con nivel de desarrollo medio,Mujeres,77,2022,1355
Otros países con nivel de desarrollo medio,Mujeres,77,2021,1233
Otros países con nivel de desarrollo medio,Mujeres,78,2024,1397
Otros países con nivel de desarrollo medio,Mujeres,78,2023,1357
Otros países con nivel de desarrollo medio,Mujeres,78,2022,1176
Otros países con nivel de desarrollo medio,Mujeres,78,2021,1272
Otros países con nivel de desarrollo medio,Mujeres,79,2024,1329
Otros países con nivel de desarrollo medio,Mujeres,79,2023,1159
Otros países con nivel de desarrollo medio,Mujeres,79,2022,1197
Otros países con nivel de desarrollo medio,Mujeres,79,2021,962
Otros países con nivel de desarrollo medio,Mujeres,80,2024,1143
Otros países con nivel de desarrollo medio,Mujeres,80,2023,1169
Otros países con nivel de desarrollo medio,Mujeres,80,2022,911
Otros países con nivel de desarrollo medio,Mujeres,80,2021,1196
Otros países con nivel de desarrollo medio,Mujeres,81,2024,1167
Otros países con nivel de desarrollo medio,Mujeres,81,2023,879
Otros países con nivel de desarrollo medio,Mujeres,81,2022,1117
Otros países con nivel de desarrollo medio,Mujeres,81,2021,779
Otros países con nivel de desarrollo medio,Mujeres,82,2024,853
Otros países con nivel de desarrollo medio,Mujeres,82,2023,1071
Otros países con nivel de desarrollo medio,Mujeres,82,2022,742
Otros países con nivel de desarrollo medio,Mujeres,82,2021,811
Otros países con nivel de desarrollo medio,Mujeres,83,2024,1047
Otros países con nivel de desarrollo medio,Mujeres,83,2023,714
Otros países con nivel de desarrollo medio,Mujeres,83,2022,754
Otros países con nivel de desarrollo medio,Mujeres,83,2021,777
Otros países con nivel de desarrollo medio,Mujeres,84,2024,675
Otros países con nivel de desarrollo medio,Mujeres,84,2023,712
Otros países con nivel de desarrollo medio,Mujeres,84,2022,714
Otros países con nivel de desarrollo medio,Mujeres,84,2021,780
Otros países con nivel de desarrollo medio,Mujeres,85,2024,681
Otros países con nivel de desarrollo medio,Mujeres,85,2023,660
Otros países con nivel de desarrollo medio,Mujeres,85,2022,716
Otros países con nivel de desarrollo medio,Mujeres,85,2021,649
Otros países con nivel de desarrollo medio,Mujeres,86,2024,601
Otros países con nivel de desarrollo medio,Mujeres,86,2023,652
Otros países con nivel de desarrollo medio,Mujeres,86,2022,595
Otros países con nivel de desarrollo medio,Mujeres,86,2021,525
Otros países con nivel de desarrollo medio,Mujeres,87,2024,604
Otros países con nivel de desarrollo medio,Mujeres,87,2023,542
Otros países con nivel de desarrollo medio,Mujeres,87,2022,474
Otros países con nivel de desarrollo medio,Mujeres,87,2021,442
Otros países con nivel de desarrollo medio,Mujeres,88,2024,508
Otros países con nivel de desarrollo medio,Mujeres,88,2023,434
Otros países con nivel de desarrollo medio,Mujeres,88,2022,399
Otros países con nivel de desarrollo medio,Mujeres,88,2021,428
Otros países con nivel de desarrollo medio,Mujeres,89,2024,393
Otros países con nivel de desarrollo medio,Mujeres,89,2023,365
Otros países con nivel de desarrollo medio,Mujeres,89,2022,379
Otros países con nivel de desarrollo medio,Mujeres,89,2021,313
Otros países con nivel de desarrollo medio,Mujeres,90,2024,325
Otros países con nivel de desarrollo medio,Mujeres,90,2023,326
Otros países con nivel de desarrollo medio,Mujeres,90,2022,267
Otros países con nivel de desarrollo medio,Mujeres,90,2021,374
Otros países con nivel de desarrollo medio,Mujeres,91,2024,289
Otros países con nivel de desarrollo medio,Mujeres,91,2023,238
Otros países con nivel de desarrollo medio,Mujeres,91,2022,319
Otros países con nivel de desarrollo medio,Mujeres,91,2021,204
Otros países con nivel de desarrollo medio,Mujeres,92,2024,215
Otros países con nivel de desarrollo medio,Mujeres,92,2023,268
Otros países con nivel de desarrollo medio,Mujeres,92,2022,179
Otros países con nivel de desarrollo medio,Mujeres,92,2021,160
Otros países con nivel de desarrollo medio,Mujeres,93,2024,233
Otros países con nivel de desarrollo medio,Mujeres,93,2023,150
Otros países con nivel de desarrollo medio,Mujeres,93,2022,132
Otros países con nivel de desarrollo medio,Mujeres,93,2021,115
Otros países con nivel de desarrollo medio,Mujeres,94,2024,125
Otros países con nivel de desarrollo medio,Mujeres,94,2023,107
Otros países con nivel de desarrollo medio,Mujeres,94,2022,91
Otros países con nivel de desarrollo medio,Mujeres,94,2021,96
Otros países con nivel de desarrollo medio,Mujeres,95,2024,86
Otros países con nivel de desarrollo medio,Mujeres,95,2023,74
Otros países con nivel de desarrollo medio,Mujeres,95,2022,81
